#NAME	EI_01	EI_02	EI_03	EI_04	EI_05	EI_06	EI_07	EI_08	EI_09	EI_10	EI_11	EI_12	EI_13	EI_14	EI_15	EI_16	EI_17	EI_18	EI_19	EI_20	EI_21	EI_22	EI_23	EI_24
#CLASS:Condition	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Affected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected	Unaffected
#CLASS:Treatment	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Sham	Sham	Sham	Sham	Sham	Sham	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin	Vancomycin
#CLASS:Sex	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male	Female	Female	Female	Male	Male	Male
ENSMUSG00000050212	4.400573	4.50206	6.233137	2.472517	3.620532	3.842729	5.794263	5.065437	2.582324	1.865214	2.014261	2.982212	2.534203	2.560553	3.50692	1.527082	2.435669	2.332785	3.300929	3.416147	2.837131	1.880082	2.589262	1.694708
ENSMUSG00000050213	6.016551	3.776522	8.206547	4.445767	7.11547	6.370181	5.362973	5.497669	3.609618	3.604411	6.623255	4.766595	4.416419	3.474905	4.093363	4.12264	4.826937	4.912924	4.115621	4.49966	4.3109	3.767623	3.659471	3.979075
ENSMUSG00000050234	12.231943	7.788651	7.410857	5.844413	9.94888	5.26048	3.332342	3.315324	1.742105	2.369148	3.282569	2.992522	2.921577	6.157038	4.366232	4.923997	3.834929	4.655112	1.945737	3.117499	1.900894	2.268532	2.120427	2.412695
ENSMUSG00000050270	8.923651	8.262911	5.657045	9.841933	4.52857	10.960597	8.278118	10.384731	10.691944	8.838517	11.329875	10.501661	11.474201	10.944316	9.643552	12.400704	12.046919	10.359242	14.611931	11.345755	13.399079	12.656672	13.593638	12.2462
ENSMUSG00000050299	28.169483	32.496227	20.316629	27.794739	26.48233	17.52924	21.094849	31.087633	8.182343	15.348585	9.907317	15.341738	14.627589	10.486467	15.253472	10.013113	7.691907	8.45543	13.82838	16.223286	10.026652	8.68141	9.33296	9.862318
ENSMUSG00000050323	9.043999631	6.09589335	3.82295007	8.194880403	6.269240669	8.907427163	19.40750474	16.43539393	6.350359795	7.192305448	6.426268947	7.843069143	8.74941991	7.075740033	14.87500613	10.63730111	6.929698353	5.113007099	6.194815743	7.030550155	5.93472701	4.368969027	5.507173699	4.774023319
ENSMUSG00000050335	5.175876062	4.035706245	60.92775545	3.543180446	23.16269694	4.316676734	4.432226417	8.750082388	2.280595912	2.915969385	2.586655858	3.333415885	2.386241997	2.983733066	4.063424716	1.983057604	1.767004277	2.239906456	2.146007512	4.487220772	3.06294148	1.165766474	1.566783844	1.297601444
ENSMUSG00000050359	0.272462	0.095152	41.842987	0.195762	1.263333	0	0	0	0.08373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763693	0.112095
ENSMUSG00000050390	16.987036	18.862137	27.131695	23.268501	15.872018	18.267382	3.310214	8.057678	20.422047	18.993608	24.86763	13.982987	16.89374	16.083332	12.923404	15.369026	24.379217	27.899834	17.558823	14.10006	21.459379	17.453032	20.112394	17.424189
ENSMUSG00000050440	3406.498047	2924.041016	1649.737061	2451.693359	2983.859863	2998.178955	423.130981	1153.790771	589.856567	433.857513	1340.4552	652.12085	2978.844971	2085.735107	3015.906494	930.882141	792.508545	122.01976	1857.475586	936.023071	1619.102173	299.379608	533.102844	608.830017
ENSMUSG00000050445	6.383786	8.795123	0.49891	26.958975	11.547398	69.978867	24.535295	13.57725	61.58733	34.372776	39.116917	27.005606	20.65996	32.901299	29.296288	95.453171	47.657433	26.138548	94.594902	59.265873	118.308357	132.814682	197.5979	183.380066
ENSMUSG00000050471	2.99712	2.402178	5.764243	1.884094	2.862549	1.685976	3.264643	2.420468	1.306373	1.25414	2.045686	1.808415	1.81943	1.52809	1.465603	1.638906	1.545409	2.730207	1.121269	1.416801	1.430032	2.258834	1.122948	0.921514
ENSMUSG00000050490	6.772666	5.91628	4.981122	3.864496	2.418532	5.774428	6.352891	4.814235	2.693797	3.536654	3.481919	4.342135	3.177989	2.209709	2.932871	5.058463	2.642451	2.301259	2.282351	2.811277	3.385775	2.54552	2.483043	1.744654
ENSMUSG00000050493	17.537729	15.872186	9.150355	9.833933	11.562746	10.565783	14.892031	12.408509	7.077603	6.300649	6.489844	9.03677	12.100049	9.740095	13.577639	10.233674	6.645579	5.938769	7.169235	10.732852	7.970532	7.433633	3.693812	4.863905
ENSMUSG00000050541	10.16864142	10.84445717	2.205447785	10.57542942	5.388688963	13.89523886	9.468727848	12.07851098	18.02754675	20.66609416	13.43239842	15.49624923	21.38166077	21.56401501	18.12831822	17.13792422	24.65393998	13.81017556	22.50255377	13.74867099	19.62471345	21.24778735	21.17837038	21.65721271
ENSMUSG00000050552	67.31668162	53.12415963	45.03346567	38.82813746	43.42052981	57.32563121	68.29965173	74.0161392	32.73482271	31.95118555	41.56050418	47.69216444	50.14281862	37.35207888	49.90656035	40.36892945	34.45634788	29.9599381	38.86170378	43.80380951	30.55290343	33.29222185	37.93275208	35.83619621
ENSMUSG00000050565	1.912107511	2.623271308	3.183920275	1.557406789	2.378037455	2.047584621	0.957138992	1.258927763	4.03101829	1.641227982	3.417366751	1.243850876	1.599019963	2.20196893	2.86958291	2.285662642	2.165258075	2.300800283	2.521805901	3.176462481	2.349064139	2.348743578	3.570473112	4.507928888
ENSMUSG00000050567	2.522544953	3.368567719	5.456454673	3.155003962	3.170378063	2.517406164	0.525109765	1.317464253	2.999626	2.745458	3.209610139	1.96456	2.576307649	3.685125975	1.868005909	1.916092462	3.800628027	4.182590989	3.516654	2.220805667	4.371108	2.970756982	3.861718	3.107562
ENSMUSG00000050608	27.322984	34.33640927	19.04699677	26.64877474	23.65000361	26.19879321	56.30119484	39.59660789	16.70704273	25.36297631	16.00227053	20.95193687	19.15104277	14.40511383	24.56739369	24.63325696	21.90326879	14.62961056	18.52483882	19.04172468	18.17240206	16.02704153	16.02406859	18.74473718
ENSMUSG00000050621	134.948578	207.457001	221.397629	128.959015	110.137207	87.566994	313.767548	156.732315	28.44035	80.305199	129.978928	143.439774	75.435997	41.119904	155.983749	66.842056	60.483852	65.50708	66.892754	120.92379	50.56559	28.043354	159.815445	70.695045
ENSMUSG00000050627	10.62597058	8.665525643	7.910960467	8.779998099	6.710567392	8.955263685	6.413078364	8.104715791	12.28180984	5.266916597	6.288127317	5.730773728	9.850000168	9.932645105	12.46335903	8.691396419	5.864126138	7.123504283	8.177763316	6.774425268	9.774953618	7.361226466	8.058766545	7.510819351
ENSMUSG00000050628	26.907131	17.258846	32.623798	19.737658	20.855646	21.562721	36.089943	31.746153	17.930424	17.927341	18.591549	23.23531	18.14967	15.836782	20.610321	19.271315	17.959919	11.747706	19.62697	25.753229	19.831303	13.784275	15.084525	11.436173
ENSMUSG00000050705	16.790052	12.125916	16.703163	21.285616	14.856995	11.74189	5.682387	9.017096	10.063036	8.531908	14.099881	19.94117	14.098137	12.184456	12.06015	11.534512	19.307484	9.047034	14.157092	7.799741	12.510086	15.381721	18.419382	13.993856
ENSMUSG00000050708	5672.968993	4717.311649	4748.132692	2434.280562	3185.998798	3878.384068	1954.040805	1794.874491	1409.999933	1883.363009	2354.448769	1816.868248	2046.771791	1854.109938	1958.63539	2074.893195	1930.491105	2294.110343	2029.249436	1549.702419	1686.936982	1711.185835	2070.665029	2214.258216
ENSMUSG00000050721	2.549021	2.001248	3.782424	1.719891	3.556742	2.33225	0.029581	1.766935	1.770641	1.813159	2.107456	0	0	2.946251	2.111273	1.322261	1.426891	1.389743	0.054785	0.114457	2.553277	0.925287	1.159463	0.881886
ENSMUSG00000050730	4.745476406	6.830719816	3.195784435	5.297792481	4.459043396	5.673186088	4.610560338	4.06021946	7.70572702	8.994269673	11.47440966	6.491077032	6.139468326	8.10316613	5.608814522	9.379270018	10.45850291	10.45979616	6.2179239	5.291919933	9.298053628	10.9831107	8.049978497	8.388510336
ENSMUSG00000050732	182.574799	143.169159	144.156387	172.519394	191.184021	184.323669	311.312653	246.604279	105.774178	119.606216	126.295525	166.25853	145.02124	106.844185	161.734512	138.825897	123.127777	108.341682	114.973976	137.342514	97.200668	92.314514	115.229439	107.710716
ENSMUSG00000050777	76.399879	58.129238	35.06987	58.27343	56.413837	61.562496	98.781067	71.995575	39.468826	35.53043	40.896381	55.060638	41.591225	35.771202	45.022766	47.031612	36.357601	36.724072	31.533304	41.847015	28.294439	25.052254	30.665344	37.707317
ENSMUSG00000050812	10.94461353	12.94157117	22.75424046	11.2758317	10.8630221	12.93216694	6.512471409	8.383104729	8.398854805	7.343113734	10.89359761	7.554329691	9.557270333	8.37640202	7.233602119	8.121772065	9.902257275	11.62105785	8.503973344	8.263566551	8.4787015	7.425632283	8.208049772	8.027696467
ENSMUSG00000050846	4.822183	6.155659	7.130124	3.77218	5.528188	4.441639	2.770439	2.731897	2.8904	3.77593	4.916499	2.95049	3.85317	3.798663	3.191424	3.506294	4.923127	4.623318	3.585882	4.568442	3.61041	3.704598	3.331625	3.785245
ENSMUSG00000050854	5.26556	4.100673	8.693774	4.210356	5.623346	4.762225	2.140844	2.349277	2.185123	2.055408	2.233034	2.228339	2.618895	1.33174	1.52327	1.333508	1.878687	1.616274	2.500953	2.202304	1.787757	1.971768	2.03836	2.106546
ENSMUSG00000050856	78.22446353	127.9938172	38.3406922	82.98692177	88.74552245	121.8966139	276.1518097	198.3716589	66.61913032	186.7381441	141.5340157	204.9037128	122.9569315	76.89948585	132.8690572	144.0899984	78.61823636	67.61761252	75.87895931	128.9784531	97.32707756	145.0796692	169.9398502	94.59975257
ENSMUSG00000050860	3.439078112	10.36348732	1.79654276	1.657969147	2.624655106	10.44109393	0.265773918	0.102891464	0.903886698	0.709624884	1.433293258	1.280441779	0.834051804	0.174234648	0.51007721	1.114830207	6.307991952	5.739813213	1.360816624	0.283345973	0.466566742	2.22918896	3.190060586	3.35754928
ENSMUSG00000050891	9.718560735	6.878041225	7.000083951	7.925509846	8.665827188	5.981654358	9.841555498	9.505174312	5.751976021	5.762950139	6.700402521	7.784267443	4.857576951	5.910863536	6.535822545	6.685923369	5.275521755	4.724559823	5.255032595	6.126400554	5.295332501	5.706189566	3.96729414	4.521541479
ENSMUSG00000050900	1.765291	1.56953	3.280446	1.425785	1.136039	3.061053	3.223915	4.278536	2.204359	3.1046	2.413152	0.582125	1.516861	2.994869	0.631207	4.387754	3.417476	1.678565	2.401768	2.097384	2.9541	2.160058	1.593635	1.760322
ENSMUSG00000050912	12.98783196	12.96953156	19.29774374	12.13121133	11.94601617	12.07447798	15.38289183	11.13824118	12.89440881	13.33240495	14.08652938	12.47961637	11.85750858	11.70521447	14.14672362	18.30001285	12.0085063	14.08426963	12.88617924	10.73303816	15.57412624	14.99298097	17.45784977	18.5689938
ENSMUSG00000050931	5.568995108	7.547449316	7.213667087	5.686875527	6.454805371	7.779811522	2.285630775	3.283967534	9.104303278	7.229421314	7.636311747	3.831568369	5.206018739	8.788470413	6.00251685	6.268040695	9.26455317	10.22405015	8.438485775	7.377719682	11.22881498	9.501525572	11.15361047	9.489475979
ENSMUSG00000050953	1.828591	2.215444	4.8781	1.15552	3.230448	0	1.61749	0.746371	1.254295	0.577939	1.23772	0	1.311363	1.749875	1.287003	0.553539	0.856835	1.304972	1.126948	1.197588	1.817886	1.055619	0	1.366194
ENSMUSG00000051007	6.20599	7.300977	6.279638	4.500652	6.521338	5.504122	3.420723	4.538537	6.725878	3.71548	3.997479	3.250828	3.912485	3.087801	5.477203	4.655979	4.668496	3.470204	5.5611	4.200442	9.175745	4.71393	4.015028	7.15318
ENSMUSG00000051041	1.529337	1.466033	2.263656	2.342884	1.392628	2.823056	8.961452	10.0193	7.005801	6.938681	6.910096	11.438723	5.750282	5.819765	6.839366	11.723313	6.974576	2.186434	5.736049	6.791625	6.630553	7.651919	8.088703	6.495276
ENSMUSG00000051043	8.960550229	7.83950402	13.51415112	11.12816972	13.9541557	9.592232708	8.047252229	10.5784261	16.51592455	11.87019339	15.2904581	13.38319852	11.31726946	13.71437007	11.60221767	10.0544712	13.69695557	13.44304302	15.34622861	18.17322221	15.66655915	13.64485359	15.32428166	13.32322837
ENSMUSG00000051116	7.285109	12.48723	9.360331	6.519005	5.797408	13.496833	17.932276	13.124474	5.297052	9.336293	4.5736	5.710054	5.461274	5.118356	6.425741	8.130698	7.219548	4.481518	4.55505	6.90358	5.110655	7.553143	3.981246	5.909783
ENSMUSG00000051124	7.404653	5.424074	3.410957	4.303894	6.904465	8.466946	10.585708	5.608402	5.108632	4.064026	4.146838	4.811467	5.914337	4.340563	5.600631	4.616865	5.711795	4.90484	6.739045	6.243599	4.373786	3.011954	3.940619	3.228678
ENSMUSG00000051133	2.048397	0.196648	0.988542	1.526826	3.320995	3.400971	3.781639	0.18858	0.857426	1.806866	0.844091	4.257759	1.180993	2.18927	1.027744	2.695022	3.268449	0	4.221661	3.676264	1.306381	1.217772	2.237912	0.412825
ENSMUSG00000051146	7.125653	5.901541	10.138882	2.651124	2.79791	2.699959	0.747191	0.711709	1.067102	1.367464	1.007812	0.33065	1.294203	1.034836	0.622789	0.553624	1.618565	2.727897	2.221683	1.258475	1.082588	2.133548	2.27519	1.740256
ENSMUSG00000051147	6.956228	8.902227	4.969121	5.464049	5.035698	9.276972	22.757822	17.201336	9.166621	8.956381	7.447877	10.242967	8.103184	8.070764	11.408601	14.111744	10.874102	8.265795	9.967433	8.685446	8.698613	11.022162	11.430164	10.138341
ENSMUSG00000051149	7.76777542	9.243535909	14.85949231	5.806877595	7.035156906	5.836041298	0.064203099	0.071573393	5.088768407	4.938884759	8.239179577	2.006879763	0.010666909	6.210406312	5.191576558	2.954377125	6.51454041	7.064848552	5.005541557	6.862982421	7.192571529	0	0.016922691	4.605698996
ENSMUSG00000051154	26.47933541	25.31653132	22.75797166	21.94706199	15.63999705	17.69843491	32.69412625	22.18098925	10.5112927	22.48590285	16.70215675	20.27174107	14.02111661	16.55085462	15.65576342	22.83398547	16.79445511	14.96423119	12.7932675	22.09784135	26.57610838	27.59657729	17.49308358	10.93688445
ENSMUSG00000051169	13.68462531	7.529328649	6.378250085	8.283423496	5.790812849	11.88908695	8.558656325	8.186293666	6.631331653	8.731510118	11.63832121	12.46626684	8.864718893	5.661755475	7.724781431	10.27139334	12.62061935	10.45464513	7.133275256	7.360764085	3.967829772	6.342578151	7.253942495	5.224248326
ENSMUSG00000051184	12.490795	10.032009	9.868566	12.1186	9.319953	9.577265	10.769113	10.865499	7.807854	7.599379	9.399623	9.927999	11.635127	9.976424	9.883167	7.482451	8.12527	8.723201	10.736362	10.098322	9.377232	10.691196	7.429674	6.709878
ENSMUSG00000051185	9.594627	14.045764	11.437441	8.088934	9.429123	9.437701	16.288826	12.431248	5.187856	10.529374	7.017563	7.976801	5.592639	5.262134	7.94532	8.086565	5.887913	5.116316	4.62954	5.466234	5.070296	3.874355	4.562136	5.564147
ENSMUSG00000051223	42.487682	41.079994	74.162392	34.915882	45.014828	37.151722	50.834106	37.640598	34.387154	32.450031	36.471821	34.169243	27.968035	32.560379	31.188246	41.887619	37.64481	38.079994	27.931774	27.323128	30.007065	35.975761	29.95405	30.930134
ENSMUSG00000051232	10.326876	8.106232	6.965946	6.419165	9.70646	10.1353	15.149053	9.740935	3.623815	4.208104	5.012074	5.963846	6.270069	4.634918	6.76811	5.243083	6.751328	3.767868	3.893973	4.312106	4.204756	3.91556	2.48392	2.282308
ENSMUSG00000051234	42.231983	46.197788	41.684074	23.361038	24.848381	35.834572	50.009171	35.211105	16.908667	24.668945	21.003469	23.77833	17.860128	17.148907	22.262733	22.675911	20.960283	19.738361	19.1353	19.315575	16.260056	18.246326	19.334684	17.698353
ENSMUSG00000051236	4.362145	4.331241	10.340029	2.959394	7.244879	3.838753	2.405872	2.957922	3.622266	1.854468	2.94706	2.917017	1.867674	2.505022	2.040251	2.090618	2.279223	4.472762	2.431931	3.842948	2.629432	2.207428	1.845223	2.285362
ENSMUSG00000051238	4.74707	5.536075	8.445088	5.327147	5.551207	3.971127	3.943646	4.462255	2.619057	4.210492	4.575385	4.21751	3.027497	2.584885	2.141713	3.20608	3.161381	3.834414	3.382205	2.74128	3.1308	4.197899	3.884324	3.999987
ENSMUSG00000051255	29.543791	24.151226	32.986557	20.969496	22.725695	29.416231	39.933697	28.385372	13.072798	18.042738	16.066145	23.279726	18.06225	14.756974	19.69405	24.025282	20.974962	12.34286	19.674118	22.174854	17.152884	16.245428	16.961657	15.349576
ENSMUSG00000051256	34.16987569	31.31780511	46.26269791	26.49327855	30.35794001	30.9381547	36.04205474	28.54900779	13.02380804	19.79152159	22.74616054	24.12162568	18.55654462	17.68203822	18.72177732	18.79996684	20.0566314	19.83721228	12.80280615	15.70004665	14.55994825	14.55127126	14.24193422	13.07952629
ENSMUSG00000051285	10.20473868	14.23769376	10.53302187	4.636936642	4.05431222	15.00482011	8.802984831	3.132462648	19.20276691	16.17643421	20.09981868	13.87578985	15.9446394	7.269776091	17.27222754	19.26838212	18.48975937	8.327524076	16.01825564	14.23817157	7.543166883	8.35770821	9.710688429	21.78018427
ENSMUSG00000051319	41.004974	58.770115	33.692432	17.066658	34.890297	27.387114	88.927811	54.85379	17.498739	33.501286	20.753473	44.067795	19.322088	16.565355	37.116035	31.054085	11.652349	10.588939	23.212919	18.178307	11.008965	10.101838	20.517723	13.46384
ENSMUSG00000051339	12.008045	15.327663	17.75399	11.641128	14.27592	14.223626	3.683467	8.623928	14.722707	15.105083	21.456429	14.223703	14.957058	16.514246	9.957177	8.425428	26.964005	22.963621	17.996799	17.33939	25.443634	18.785294	19.636589	14.463721
ENSMUSG00000051346	26.670027	21.167873	24.815308	23.636559	24.501865	19.372826	32.905273	29.256475	16.322432	19.225351	15.85462	16.954391	21.142017	17.656204	17.406197	21.983936	13.440967	11.733438	17.74288	18.502598	20.819485	16.352587	13.944843	14.421929
ENSMUSG00000051355	9.423616775	11.22685214	10.0916716	5.813660229	4.521651021	7.849315616	21.47105698	15.94593496	6.60269384	7.714416254	5.512769032	9.200480606	6.754862472	7.102818733	11.13207946	9.315106136	4.874697844	5.314853317	7.726037484	8.669882246	2.808035122	5.241505808	5.795156476	6.17983379
ENSMUSG00000051359	3.268053	2.310449	0	0	1.064317	4.004985	6.918048	6.080008	4.704879	2.986207	3.352091	3.576946	2.928731	3.571418	3.47508	1.95222	3.417636	4.186223	7.727053	6.773587	5.250293	0	1.787375	2.706681
ENSMUSG00000051375	11.67060415	6.883226482	9.72716464	10.81069738	9.476941472	10.31791901	2.424561911	3.858935705	14.35999504	11.41487799	14.87280219	8.325397522	9.285066708	11.58379334	8.552957996	6.366153468	16.92834484	17.8159493	11.67134818	9.641044465	17.75069517	12.49482883	11.43022024	11.05604281
ENSMUSG00000051390	9.331799	9.043018	16.373899	9.593954	9.414316	7.703739	4.181033	6.08313	6.605649	4.474597	7.480859	5.919785	8.759608	7.768586	5.389499	6.5723	7.272965	6.315008	8.338029	8.087739	10.874701	6.050394	8.422374	6.645411
ENSMUSG00000051391	59.265064	61.424999	122.93824	49.175163	77.580696	51.613823	6.507735301	23.062717	32.354904	21.035105	17.55309713	30.693901	33.343201	32.929928	10.88295891	27.669928	36.528862	37.504128	31.037008	27.918324	39.309574	36.95701141	17.03406454	31.964079
ENSMUSG00000051403	27.16806293	16.45611208	17.4852608	14.04072791	19.48112206	20.00719094	10.49697123	11.26500386	12.62832559	15.98305986	23.24272942	9.167721471	18.56199862	16.62376902	13.3158442	12.24282466	19.61119259	17.15511213	18.28209659	13.00868593	11.37822714	14.28536613	12.15728752	19.58042428
ENSMUSG00000051412	9.566011	17.391403	10.625165	8.934719	8.71864	10.855772	29.833403	16.615805	11.431815	21.029659	10.753342	12.929944	11.97775	12.44175	15.013313	19.939798	12.636091	11.894255	9.075378	11.368583	10.022349	9.48835	10.421659	10.380651
ENSMUSG00000051427	2.408005	4.170223	1.610195	0	0	2.774307	0	0	1.944294	2.884747	2.922798	0	2.177695	2.401651	0	1.330527	2.168331	3.844729	2.520594	0	2.598711	0	0	1.717558
ENSMUSG00000051439	3.968801	3.706154	21.076519	2.797189	14.009281	2.953572	1.724439	5.615147	2.161692	1.612024	1.128038	1.605433	1.214407	2.43716	2.928605	0.7258	1.110934	0.804896	1.530932	2.721133	2.663733	0.562401	1.443857	1.721721
ENSMUSG00000051451	4.927393	4.489239	8.043198	5.939007	3.067575	4.663158	1.658548	1.666835	3.22894	5.420364	6.029655	2.170123	2.866779	6.247127	2.083681	2.274406	4.006796	4.168733	4.503954	3.12878	5.000538	3.611982	5.425308	4.605508
ENSMUSG00000051452	0.530547	0.205599	0	0.539801	0.574217	1.381363	1.381624	1.17472	4.078252	2.060543	1.325099	2.708285	3.766302	4.034615	3.779304	5.095261	3.129079	1.158873	4.174459	3.860202	7.03518	3.04972	1.937518	5.210424
ENSMUSG00000051483	270.154217	173.0455077	95.36842406	28.73942225	133.0213522	152.0073993	57.41940765	38.15404086	39.36487026	17.7920571	20.30111503	21.1791656	39.02678006	7.518677977	13.04765008	22.75941615	20.56327966	12.97221678	24.28672737	20.68158244	18.86706438	19.15002787	26.60467172	11.56226895
ENSMUSG00000051495	9.507342	10.11687	30.665642	9.564784	21.02984	10.236404	3.16498	3.076874	4.957571	5.370031	9.219552	3.005305	7.003287	8.787682	6.271544	5.379389	6.321404	7.643218	10.313122	14.494406	16.05982	11.393888	13.772655	6.959222
ENSMUSG00000051502	4.703854	2.923979	2.457134	3.651199	3.189657	5.273438	2.257738	3.08109	1.781857	1.411299	1.825471	2.846558	2.857471	2.429539	1.076497	2.185303	2.21375	2.337552	2.172925	1.543886	1.904854	1.173235	1.633244	1.861572
ENSMUSG00000051510	13.33311931	18.73067484	22.87114893	14.05556246	18.60745878	13.86379339	4.805493942	7.859156903	14.40366587	16.04155168	13.16603105	12.33555568	15.09807429	16.01191233	11.03515729	10.85093136	12.959898	16.18239885	12.62785027	11.4765615	14.33370661	13.26657677	17.66021737	14.99386672
ENSMUSG00000051518	46.269138	30.018503	52.77573	27.913685	35.207104	31.362783	43.715435	31.929996	16.64253	15.008279	24.081211	24.397818	23.712152	15.786618	22.596746	17.981518	20.140669	19.081766	21.608101	21.012224	16.630735	18.299635	18.651735	19.739223
ENSMUSG00000051557	9.471258894	6.665615331	8.581513027	3.819400325	5.435374468	4.144225734	4.800061486	5.927698601	2.408549599	3.001564523	3.233027973	3.700437615	2.882016251	3.201744151	3.861967429	3.412314494	2.746434212	1.949442983	2.190107423	2.200414118	2.795677491	1.904188022	1.919347456	1.756337148
ENSMUSG00000051579	33.387283	30.189337	42.362221	25.80942	35.939373	27.54759	37.235439	23.514114	16.172752	13.960476	13.984948	23.369045	11.49057	8.553369	11.905831	13.555807	11.295639	8.079996	19.777889	19.631907	18.300444	16.778067	18.470037	18.10029
ENSMUSG00000051615	5.375379	3.774909	6.019806	3.331877	2.716916	4.954795	4.914123	4.297534	5.840635	7.086793	6.810174	7.077105	8.290401	6.724102	4.724566	5.38199	6.993927	8.724328	5.253304	3.911576	5.061709	7.046621	7.976762	6.304074
ENSMUSG00000051650	6.716262	6.752844	12.036064	7.486846	0.104632	5.474954	8.010246	7.885185	5.933913	6.198111	6.342877	6.116903	0.748377	4.765538	0.034311	7.272775	6.822129	5.25991	4.042064	4.47337	0.019431	4.624362	4.399082	4.568655
ENSMUSG00000051652	8.784847	5.622451	6.808712	14.111631	17.617474	15.272367	12.583302	19.003819	36.024799	23.911688	23.776285	24.841633	27.145376	25.646812	21.622442	15.772461	25.750858	24.63933	27.508419	30.014149	30.922537	27.003252	24.297132	24.438105
ENSMUSG00000051671	62.298687	91.377159	29.825205	74.271622	69.727531	43.218082	127.750557	103.743317	32.774895	78.808418	37.102768	61.611088	41.569798	36.922649	47.032459	81.397675	31.22164	30.084356	45.171143	32.604279	36.313866	33.507454	41.831436	47.011684
ENSMUSG00000051674	5.418413	5.052283	5.475737	6.795376	4.497593	7.967259	3.75332	4.30996	7.853601	7.075593	9.161373	6.040477	5.644349	6.431797	6.326279	5.690936	8.457842	10.824415	7.154527	7.634873	9.565177	10.114843	7.809537	9.359906
ENSMUSG00000051695	184.783096	130.311615	215.321289	126.511421	148.313248	134.398727	60.180752	94.290031	90.312454	66.209114	103.630325	114.759171	114.096451	96.345955	76.148407	72.061638	115.137459	107.071533	93.470245	96.089195	96.888298	101.612503	94.293037	87.455254
ENSMUSG00000051716	35.80134127	16.81127154	3.02471339	31.60340971	23.04007523	77.06739244	96.27334613	117.7272101	105.2733832	133.8687109	117.6699734	121.1245822	105.7873913	128.8631433	112.5822152	141.3720041	154.9533654	131.0902828	137.4738726	140.2495493	143.7823584	140.0974514	150.384291	147.3269235
ENSMUSG00000051730	19.13638819	15.02714295	19.31466082	14.51159061	12.57219279	15.96878728	25.91949863	22.67490775	12.89437349	6.273813	13.3246104	13.94047035	14.04622983	9.869583845	12.28656192	16.25977875	13.74401254	9.094305907	12.88987789	13.47341677	7.605122956	6.854988	9.357074974	7.579792158
ENSMUSG00000051748	16.517538	3.880571	0.802917	12.451557	0.949167	128.912537	758.018372	389.928528	300.846344	1837.453369	251.93663	446.125092	578.928101	768.949646	1069.848145	1068.489014	432.65036	630.965149	574.48114	756.24762	648.592834	493.243683	634.290649	688.115051
ENSMUSG00000051768	7.608041	0.219306	9.773468	5.571755	4.614416	6.165107	2.282927	3.077948	2.611257	0	3.496496	3.85974	3.94195	3.178593	2.275818	2.915088	3.749221	4.552009	4.214825	3.857037	4.907288	4.929961	4.273188	3.439702
ENSMUSG00000051786	0.104939	2.009026	2.290195	0.245562	1.083361	5.605665	0.024102	0.032694	0.16672	3.891668	0.868397	3.991591	6.814064	0.003642	0.734403	5.343239	3.056159	0.004321	0.204417	3.811804	0.094543	0.785876	1.757721	0.934241
ENSMUSG00000051817	3.814209	3.981535	4.811841	5.340496	3.63196	3.399943	0.494137	1.068041	2.215912	2.141196	2.279278	1.689696	2.30823	1.828574	1.364715	0.809601	1.698028	1.559185	1.35066	1.507772	1.224037	1.062988	0.794948	0.618083
ENSMUSG00000051851	1.954471	1.574013	4.553023	2.122151	3.328072	2.325463	0.745501	2.873374	2.991141	1.310003	2.011581	0.921152	3.739372	2.962696	1.903464	0.106359	1.998161	0.604249	1.752784	4.229459	3.497623	2.556857	0.211039	1.345092
ENSMUSG00000051853	18.982504	17.741095	33.282669	18.356529	22.958946	18.362404	5.367121	9.54771	18.028006	14.326125	20.16898	11.754689	15.423968	15.755725	9.462616	10.391824	18.714983	21.813808	15.758439	16.019415	16.665588	15.779699	16.652113	15.84913
ENSMUSG00000051855	0.035753	1.413481	0	0	0	0	0	0	2.974982	2.384115	2.403058	2.565614	0	1.324982	0	0	0	0	2.219534	2.797545	0	0	0	0
ENSMUSG00000051864	6.855669	6.839622	11.923715	7.697577	8.331345	6.181283	2.2504	3.422018	5.64096	4.002875	5.862955	4.021931	5.642258	5.409992	4.547139	4.563814	5.507672	6.497231	6.453877	6.305702	6.905497	5.256861	5.566336	5.508175
ENSMUSG00000051910	0	1.037603	0	0.805994	0	0.475001	0	0	2.622967	1.56285	0.050909	2.126862	1.375044	1.029508	0.861146	1.687112	3.712855	2.553097	0	0.785644	2.543444	0.537384	1.824744	0.843876
ENSMUSG00000051934	5.173375	2.936135	8.600022	2.783227	4.487495	3.282064	1.215746	2.212242	1.801005	1.141282	2.790745	2.238668	1.357676	1.496301	1.605617	1.388029	2.484131	2.607589	1.545602	1.887175	1.841775	1.150122	1.674636	0.831853
